payment_id,order_id,payment_method,payment_status,payment_date
15982,15982,Pix,Aprovado,2025-03-19 13:57:17
15983,15983,Pix,Aprovado,2024-10-07 22:29:22
15984,15984,Cartão de Crédito,Aprovado,2024-07-03 03:15:57
15985,15985,Cartão de Crédito,Aprovado,2024-05-10 01:25:34
15986,15986,Cartão de Crédito,Pendente,2023-12-27 20:03:47
15987,15987,Cartão de Crédito,Aprovado,2023-08-08 17:57:45
15988,15988,Pix,Recusado,2025-05-12 08:35:45
15989,15989,Pix,Aprovado,2024-11-09 09:30:12
15990,15990,Boleto,Recusado,2025-05-15 11:30:05
15991,15991,Cartão de Crédito,Pendente,2024-04-10 12:58:40
15992,15992,Cartão de Crédito,Pendente,2024-03-21 17:28:13
15993,15993,Boleto,Aprovado,2023-08-30 19:31:10
15994,15994,Cartão de Crédito,Recusado,2025-05-23 01:06:52
15995,15995,Boleto,Aprovado,2024-11-18 21:24:45
15996,15996,Boleto,Recusado,2023-06-22 08:03:53
15997,15997,Boleto,Aprovado,2024-06-20 09:00:13
15998,15998,Cartão de Crédito,Recusado,2024-12-22 17:03:41
15999,15999,Cartão de Crédito,Aprovado,2025-01-06 17:58:27
16000,16000,Pix,Pendente,2024-07-18 23:59:35
16001,16001,Boleto,Aprovado,2023-12-22 20:06:48
16002,16002,Pix,Pendente,2024-11-17 07:24:55
16003,16003,Cartão de Crédito,Pendente,2024-12-13 08:24:46
16004,16004,Boleto,Aprovado,2024-09-29 06:05:11
16005,16005,Boleto,Recusado,2023-06-27 20:10:49
16006,16006,Boleto,Pendente,2024-12-27 22:39:34
16007,16007,Cartão de Crédito,Aprovado,2024-01-17 11:17:31
16008,16008,Boleto,Pendente,2024-07-25 20:52:51
16009,16009,Pix,Pendente,2025-04-09 20:33:09
16010,16010,Cartão de Crédito,Pendente,2023-06-30 03:39:20
16011,16011,Pix,Pendente,2023-12-04 08:07:05
16012,16012,Boleto,Recusado,2023-10-17 13:09:29
16013,16013,Pix,Recusado,2024-04-24 11:23:11
16014,16014,Cartão de Crédito,Pendente,2023-08-12 11:15:36
16015,16015,Boleto,Aprovado,2024-08-30 03:31:31
16016,16016,Cartão de Crédito,Recusado,2025-05-08 07:51:46
16017,16017,Pix,Recusado,2023-07-21 20:21:16
16018,16018,Pix,Recusado,2024-11-09 05:44:26
16019,16019,Boleto,Pendente,2024-09-07 07:30:06
16020,16020,Pix,Pendente,2024-05-03 19:28:03
16021,16021,Cartão de Crédito,Recusado,2023-08-16 08:38:27
16022,16022,Pix,Aprovado,2024-04-25 12:20:05
16023,16023,Pix,Aprovado,2024-08-26 10:22:20
16024,16024,Boleto,Aprovado,2025-05-14 04:46:28
16025,16025,Cartão de Crédito,Recusado,2023-10-12 04:15:55
16026,16026,Pix,Pendente,2024-12-15 06:55:41
16027,16027,Pix,Recusado,2024-12-20 10:48:46
16028,16028,Boleto,Recusado,2024-07-10 05:06:31
16029,16029,Pix,Recusado,2024-12-21 21:03:23
16030,16030,Boleto,Aprovado,2023-07-30 19:28:13
16031,16031,Pix,Recusado,2023-11-17 17:14:44
16032,16032,Boleto,Aprovado,2024-10-25 00:05:10
16033,16033,Boleto,Pendente,2025-04-21 15:57:04
16034,16034,Cartão de Crédito,Aprovado,2024-10-21 08:56:47
16035,16035,Cartão de Crédito,Aprovado,2024-06-25 20:27:22
16036,16036,Boleto,Pendente,2024-08-11 07:11:29
16037,16037,Cartão de Crédito,Recusado,2024-05-13 08:56:58
16038,16038,Cartão de Crédito,Pendente,2025-02-20 03:32:14
16039,16039,Cartão de Crédito,Recusado,2024-01-17 02:56:06
16040,16040,Cartão de Crédito,Recusado,2025-05-12 00:28:47
16041,16041,Cartão de Crédito,Pendente,2025-05-22 13:50:11
16042,16042,Cartão de Crédito,Pendente,2024-01-23 22:20:48
16043,16043,Pix,Pendente,2023-10-29 14:51:00
16044,16044,Pix,Pendente,2023-10-22 08:46:02
16045,16045,Cartão de Crédito,Pendente,2025-02-27 22:07:03
16046,16046,Cartão de Crédito,Aprovado,2023-11-29 14:56:07
16047,16047,Boleto,Pendente,2023-08-25 05:47:38
16048,16048,Boleto,Aprovado,2023-06-29 15:59:38
16049,16049,Boleto,Aprovado,2024-02-28 02:19:58
16050,16050,Boleto,Recusado,2024-02-12 02:45:29
16051,16051,Boleto,Pendente,2024-09-03 16:08:42
16052,16052,Pix,Recusado,2024-05-24 12:59:31
16053,16053,Cartão de Crédito,Recusado,2023-06-21 09:56:39
16054,16054,Boleto,Pendente,2023-06-15 02:03:16
16055,16055,Boleto,Aprovado,2024-07-06 08:47:33
16056,16056,Pix,Aprovado,2025-03-21 17:18:34
16057,16057,Cartão de Crédito,Recusado,2024-04-08 14:45:17
16058,16058,Cartão de Crédito,Pendente,2023-10-23 07:25:26
16059,16059,Cartão de Crédito,Aprovado,2023-11-09 15:53:26
16060,16060,Cartão de Crédito,Aprovado,2024-09-01 05:52:09
16061,16061,Boleto,Aprovado,2023-11-03 21:24:04
16062,16062,Pix,Recusado,2024-04-20 17:40:47
16063,16063,Pix,Pendente,2024-10-24 11:41:07
16064,16064,Pix,Recusado,2024-12-24 18:28:10
16065,16065,Cartão de Crédito,Pendente,2024-06-28 12:12:43
16066,16066,Boleto,Pendente,2025-05-08 10:39:22
16067,16067,Boleto,Pendente,2024-11-24 11:21:37
16068,16068,Cartão de Crédito,Pendente,2024-02-13 21:51:26
16069,16069,Cartão de Crédito,Aprovado,2025-02-28 08:38:03
16070,16070,Pix,Aprovado,2024-02-02 19:48:06
16071,16071,Pix,Pendente,2023-12-22 04:36:42
16072,16072,Pix,Recusado,2024-12-24 11:05:11
16073,16073,Boleto,Pendente,2025-04-14 15:05:35
16074,16074,Cartão de Crédito,Pendente,2023-12-13 04:59:20
16075,16075,Cartão de Crédito,Recusado,2025-02-06 15:09:49
16076,16076,Pix,Pendente,2025-03-19 21:33:29
16077,16077,Cartão de Crédito,Recusado,2025-03-04 16:39:25
16078,16078,Pix,Aprovado,2024-07-15 16:41:16
16079,16079,Pix,Aprovado,2023-09-11 19:15:04
16080,16080,Cartão de Crédito,Recusado,2023-11-30 04:47:11
16081,16081,Pix,Aprovado,2024-04-14 20:20:52
16082,16082,Boleto,Pendente,2025-04-30 03:10:11
16083,16083,Pix,Recusado,2024-01-01 17:21:51
16084,16084,Pix,Aprovado,2024-03-22 06:55:19
16085,16085,Boleto,Recusado,2024-12-18 08:08:11
16086,16086,Boleto,Pendente,2025-04-26 11:03:26
16087,16087,Boleto,Aprovado,2025-04-02 03:17:13
16088,16088,Boleto,Recusado,2024-12-05 14:17:24
16089,16089,Pix,Pendente,2024-11-02 16:16:12
16090,16090,Boleto,Aprovado,2023-12-24 12:37:42
16091,16091,Cartão de Crédito,Recusado,2023-10-19 14:29:18
16092,16092,Boleto,Recusado,2025-04-30 16:21:36
16093,16093,Pix,Recusado,2024-09-27 02:34:43
16094,16094,Cartão de Crédito,Pendente,2023-07-05 14:47:40
16095,16095,Pix,Pendente,2023-07-11 14:17:19
16096,16096,Cartão de Crédito,Aprovado,2023-08-20 00:21:40
16097,16097,Cartão de Crédito,Recusado,2024-04-27 20:35:05
16098,16098,Pix,Aprovado,2024-06-04 10:43:50
16099,16099,Boleto,Recusado,2023-11-24 15:43:20
16100,16100,Cartão de Crédito,Recusado,2025-02-20 23:36:28
16101,16101,Cartão de Crédito,Recusado,2024-04-15 09:42:30
16102,16102,Cartão de Crédito,Pendente,2023-09-01 11:36:02
16103,16103,Cartão de Crédito,Pendente,2024-06-22 17:02:45
16104,16104,Cartão de Crédito,Pendente,2024-01-06 07:42:23
16105,16105,Pix,Recusado,2025-04-21 07:03:07
16106,16106,Cartão de Crédito,Recusado,2023-08-20 11:58:29
16107,16107,Boleto,Recusado,2024-09-02 05:16:54
16108,16108,Boleto,Recusado,2025-02-21 04:36:00
16109,16109,Pix,Aprovado,2024-07-14 12:22:29
16110,16110,Pix,Aprovado,2024-08-25 05:12:00
16111,16111,Boleto,Aprovado,2024-04-07 20:08:04
16112,16112,Cartão de Crédito,Pendente,2025-06-04 01:47:46
16113,16113,Pix,Aprovado,2023-07-24 23:20:53
16114,16114,Boleto,Pendente,2023-07-09 17:48:34
16115,16115,Cartão de Crédito,Aprovado,2023-08-17 12:58:53
16116,16116,Cartão de Crédito,Recusado,2025-03-08 22:06:43
16117,16117,Boleto,Pendente,2023-11-06 18:01:46
16118,16118,Cartão de Crédito,Aprovado,2023-08-17 05:25:19
16119,16119,Pix,Recusado,2024-10-24 15:06:40
16120,16120,Pix,Aprovado,2024-10-09 15:03:16
16121,16121,Boleto,Recusado,2024-03-17 17:25:08
16122,16122,Pix,Aprovado,2025-06-06 14:06:17
16123,16123,Boleto,Recusado,2024-06-19 15:41:34
16124,16124,Cartão de Crédito,Pendente,2025-03-10 09:17:15
16125,16125,Pix,Pendente,2024-10-24 08:45:22
16126,16126,Pix,Aprovado,2024-09-17 22:23:33
16127,16127,Pix,Aprovado,2024-03-12 23:33:36
16128,16128,Boleto,Recusado,2024-02-21 17:22:28
16129,16129,Boleto,Pendente,2023-06-28 23:31:53
16130,16130,Boleto,Recusado,2023-08-05 22:55:56
16131,16131,Pix,Aprovado,2023-10-25 00:15:41
16132,16132,Cartão de Crédito,Recusado,2024-02-11 20:57:55
16133,16133,Pix,Aprovado,2025-01-29 20:35:02
16134,16134,Boleto,Pendente,2024-07-30 19:22:46
16135,16135,Boleto,Aprovado,2023-07-29 08:08:12
16136,16136,Pix,Aprovado,2024-09-22 22:17:41
16137,16137,Boleto,Aprovado,2024-02-21 15:23:12
16138,16138,Pix,Aprovado,2023-11-11 22:53:10
16139,16139,Boleto,Recusado,2023-07-18 14:29:56
16140,16140,Cartão de Crédito,Aprovado,2024-01-19 01:41:13
16141,16141,Cartão de Crédito,Pendente,2023-12-23 01:09:27
16142,16142,Pix,Pendente,2024-06-15 09:12:20
16143,16143,Cartão de Crédito,Pendente,2023-06-18 16:47:56
16144,16144,Cartão de Crédito,Aprovado,2024-09-26 02:43:47
16145,16145,Pix,Pendente,2025-02-21 05:29:48
16146,16146,Boleto,Recusado,2024-10-15 08:14:26
16147,16147,Cartão de Crédito,Recusado,2025-02-07 14:49:25
16148,16148,Pix,Pendente,2023-11-15 01:06:01
16149,16149,Boleto,Aprovado,2024-05-27 10:57:07
16150,16150,Cartão de Crédito,Pendente,2024-12-06 20:03:10
16151,16151,Cartão de Crédito,Pendente,2024-02-16 04:00:32
16152,16152,Pix,Recusado,2023-10-07 01:49:12
16153,16153,Pix,Pendente,2024-04-06 07:27:03
16154,16154,Boleto,Aprovado,2023-11-14 20:34:20
16155,16155,Boleto,Aprovado,2025-03-27 04:27:58
16156,16156,Pix,Pendente,2023-12-17 18:57:25
16157,16157,Boleto,Recusado,2024-02-21 12:03:15
16158,16158,Pix,Pendente,2024-04-03 09:59:25
16159,16159,Cartão de Crédito,Recusado,2024-08-02 19:40:07
16160,16160,Boleto,Recusado,2024-02-08 10:04:01
16161,16161,Boleto,Pendente,2024-12-27 16:55:13
16162,16162,Cartão de Crédito,Aprovado,2024-07-23 11:37:33
16163,16163,Boleto,Pendente,2025-05-24 18:57:59
16164,16164,Boleto,Aprovado,2024-10-14 13:32:13
16165,16165,Boleto,Pendente,2024-03-10 23:04:05
16166,16166,Cartão de Crédito,Aprovado,2024-10-23 22:45:47
16167,16167,Cartão de Crédito,Aprovado,2024-06-24 13:15:12
16168,16168,Boleto,Pendente,2025-01-02 10:31:29
16169,16169,Pix,Pendente,2024-09-19 15:59:58
16170,16170,Cartão de Crédito,Aprovado,2024-09-29 05:25:29
16171,16171,Boleto,Pendente,2025-02-13 17:39:13
16172,16172,Cartão de Crédito,Pendente,2023-12-13 01:14:02
16173,16173,Boleto,Pendente,2023-10-08 07:43:36
16174,16174,Cartão de Crédito,Aprovado,2025-01-17 22:27:47
16175,16175,Boleto,Recusado,2024-10-21 02:04:46
16176,16176,Boleto,Pendente,2024-02-13 15:33:01
16177,16177,Pix,Aprovado,2025-01-08 10:49:03
16178,16178,Pix,Aprovado,2023-08-07 03:21:11
16179,16179,Pix,Pendente,2024-10-27 07:06:57
16180,16180,Boleto,Pendente,2023-09-13 02:36:42
16181,16181,Boleto,Pendente,2023-12-17 08:07:56
16182,16182,Pix,Recusado,2024-03-11 18:59:53
16183,16183,Boleto,Recusado,2025-01-29 23:41:49
16184,16184,Cartão de Crédito,Pendente,2023-11-29 23:31:40
16185,16185,Cartão de Crédito,Aprovado,2023-09-15 11:29:26
16186,16186,Cartão de Crédito,Aprovado,2024-05-23 22:04:37
16187,16187,Pix,Recusado,2024-09-10 01:06:46
16188,16188,Boleto,Aprovado,2024-01-06 04:12:42
16189,16189,Boleto,Pendente,2024-01-18 02:22:56
16190,16190,Boleto,Recusado,2025-05-01 21:12:38
16191,16191,Pix,Recusado,2023-10-27 18:49:14
16192,16192,Pix,Pendente,2024-06-29 10:41:02
16193,16193,Boleto,Pendente,2025-01-12 23:44:01
16194,16194,Boleto,Recusado,2024-09-08 03:49:28
16195,16195,Pix,Pendente,2023-06-13 08:59:52
16196,16196,Pix,Aprovado,2024-01-21 09:00:39
16197,16197,Pix,Pendente,2023-10-13 12:41:14
16198,16198,Boleto,Recusado,2025-01-15 14:58:00
16199,16199,Pix,Recusado,2023-06-27 15:29:17
16200,16200,Cartão de Crédito,Pendente,2023-10-29 02:35:11
16201,16201,Cartão de Crédito,Aprovado,2023-11-19 20:17:20
16202,16202,Cartão de Crédito,Pendente,2024-07-28 11:39:42
16203,16203,Pix,Aprovado,2024-01-24 14:25:43
16204,16204,Cartão de Crédito,Aprovado,2024-02-09 20:53:33
16205,16205,Boleto,Aprovado,2024-03-12 17:36:38
16206,16206,Pix,Recusado,2023-11-23 09:44:04
16207,16207,Cartão de Crédito,Recusado,2024-09-29 00:35:09
16208,16208,Boleto,Recusado,2024-05-10 16:35:44
16209,16209,Cartão de Crédito,Recusado,2024-04-22 13:35:18
16210,16210,Boleto,Pendente,2023-12-10 01:13:11
16211,16211,Cartão de Crédito,Pendente,2024-10-31 12:38:37
16212,16212,Cartão de Crédito,Recusado,2024-05-29 05:36:29
16213,16213,Cartão de Crédito,Recusado,2024-07-02 14:49:41
16214,16214,Boleto,Pendente,2023-07-30 07:46:56
16215,16215,Cartão de Crédito,Pendente,2025-03-20 14:38:00
16216,16216,Cartão de Crédito,Aprovado,2023-09-13 00:29:05
16217,16217,Cartão de Crédito,Aprovado,2023-11-12 05:28:11
16218,16218,Cartão de Crédito,Recusado,2024-06-15 10:55:49
16219,16219,Pix,Recusado,2025-03-09 19:29:50
16220,16220,Cartão de Crédito,Pendente,2025-03-07 02:55:15
16221,16221,Boleto,Pendente,2024-05-31 05:54:27
16222,16222,Boleto,Aprovado,2023-09-06 04:56:58
16223,16223,Pix,Recusado,2024-09-20 06:51:48
16224,16224,Boleto,Pendente,2024-02-03 17:44:06
16225,16225,Pix,Aprovado,2023-06-12 06:00:28
16226,16226,Pix,Recusado,2024-11-20 19:43:54
16227,16227,Pix,Pendente,2025-03-09 12:29:40
16228,16228,Pix,Recusado,2024-07-08 06:22:20
16229,16229,Cartão de Crédito,Aprovado,2025-03-10 08:46:40
16230,16230,Pix,Aprovado,2024-08-04 04:05:26
16231,16231,Pix,Recusado,2025-02-27 22:05:33
16232,16232,Boleto,Pendente,2023-11-12 09:07:00
16233,16233,Boleto,Recusado,2024-09-06 10:30:37
16234,16234,Boleto,Pendente,2024-02-26 08:31:40
16235,16235,Pix,Pendente,2024-03-10 00:19:05
16236,16236,Cartão de Crédito,Pendente,2024-10-16 19:54:23
16237,16237,Boleto,Pendente,2023-07-15 21:13:09
16238,16238,Pix,Aprovado,2024-09-29 10:45:26
16239,16239,Pix,Aprovado,2024-10-31 23:59:38
16240,16240,Pix,Aprovado,2023-07-10 03:24:27
16241,16241,Cartão de Crédito,Recusado,2025-02-15 17:25:40
16242,16242,Boleto,Aprovado,2023-08-28 21:30:12
16243,16243,Pix,Aprovado,2025-04-26 07:01:02
16244,16244,Pix,Pendente,2024-01-13 20:30:53
16245,16245,Cartão de Crédito,Aprovado,2025-06-08 01:10:15
16246,16246,Cartão de Crédito,Aprovado,2025-04-11 00:34:59
16247,16247,Pix,Aprovado,2024-07-04 12:44:59
16248,16248,Cartão de Crédito,Pendente,2024-04-03 11:40:20
16249,16249,Cartão de Crédito,Recusado,2024-01-08 18:04:26
16250,16250,Boleto,Recusado,2024-09-10 21:49:08
16251,16251,Cartão de Crédito,Recusado,2025-05-23 05:51:23
16252,16252,Boleto,Aprovado,2023-07-22 00:39:47
16253,16253,Pix,Aprovado,2024-04-27 12:46:27
16254,16254,Pix,Recusado,2024-04-02 01:46:09
16255,16255,Cartão de Crédito,Pendente,2023-10-19 19:36:53
16256,16256,Boleto,Aprovado,2024-05-02 18:29:49
16257,16257,Cartão de Crédito,Pendente,2025-04-29 00:00:15
16258,16258,Boleto,Recusado,2024-01-13 12:56:50
16259,16259,Pix,Aprovado,2024-04-28 16:24:08
16260,16260,Cartão de Crédito,Recusado,2023-10-11 09:23:17
16261,16261,Cartão de Crédito,Pendente,2024-02-02 10:21:24
16262,16262,Cartão de Crédito,Aprovado,2023-07-25 02:58:47
16263,16263,Boleto,Pendente,2024-09-24 08:51:13
16264,16264,Pix,Pendente,2023-11-22 07:18:39
16265,16265,Cartão de Crédito,Recusado,2023-08-16 01:03:25
16266,16266,Boleto,Aprovado,2025-05-25 16:57:28
16267,16267,Cartão de Crédito,Recusado,2025-01-13 19:05:29
16268,16268,Cartão de Crédito,Pendente,2025-02-17 14:34:14
16269,16269,Pix,Recusado,2024-03-22 19:35:48
16270,16270,Boleto,Aprovado,2023-12-14 07:20:26
16271,16271,Pix,Recusado,2025-04-14 21:12:26
16272,16272,Boleto,Pendente,2024-04-30 23:38:55
16273,16273,Cartão de Crédito,Pendente,2023-06-27 08:18:44
16274,16274,Pix,Recusado,2024-10-22 12:32:32
16275,16275,Pix,Pendente,2023-06-12 13:16:14
16276,16276,Pix,Recusado,2024-04-23 18:58:22
16277,16277,Boleto,Aprovado,2024-07-28 21:44:32
16278,16278,Pix,Pendente,2024-09-26 10:47:12
16279,16279,Boleto,Recusado,2023-12-25 17:59:00
16280,16280,Cartão de Crédito,Pendente,2024-05-29 11:52:22
16281,16281,Cartão de Crédito,Aprovado,2024-03-08 23:03:42
16282,16282,Cartão de Crédito,Pendente,2025-04-13 02:26:01
16283,16283,Cartão de Crédito,Pendente,2025-03-07 12:35:01
16284,16284,Cartão de Crédito,Pendente,2024-06-15 21:21:32
16285,16285,Pix,Aprovado,2025-02-02 10:19:39
16286,16286,Pix,Aprovado,2025-05-04 21:20:12
16287,16287,Pix,Aprovado,2025-02-21 05:32:29
16288,16288,Pix,Aprovado,2025-04-18 04:08:31
16289,16289,Pix,Pendente,2023-09-02 04:26:42
16290,16290,Boleto,Pendente,2024-01-04 21:59:15
16291,16291,Pix,Aprovado,2024-04-23 18:35:49
16292,16292,Boleto,Pendente,2024-10-01 09:44:24
16293,16293,Cartão de Crédito,Recusado,2024-12-27 22:13:55
16294,16294,Boleto,Recusado,2025-02-10 00:50:21
16295,16295,Cartão de Crédito,Pendente,2023-07-28 20:52:07
16296,16296,Pix,Aprovado,2023-07-15 18:39:13
16297,16297,Boleto,Recusado,2023-06-22 00:09:14
16298,16298,Pix,Aprovado,2023-07-27 05:13:08
16299,16299,Cartão de Crédito,Pendente,2024-08-24 20:16:26
16300,16300,Cartão de Crédito,Pendente,2023-07-25 20:50:34
16301,16301,Cartão de Crédito,Recusado,2024-02-13 01:34:53
16302,16302,Cartão de Crédito,Recusado,2023-10-10 22:55:16
16303,16303,Pix,Pendente,2024-01-15 16:47:49
16304,16304,Boleto,Aprovado,2024-12-13 23:27:04
16305,16305,Cartão de Crédito,Pendente,2024-10-03 15:26:42
16306,16306,Boleto,Recusado,2024-04-07 04:00:50
16307,16307,Boleto,Pendente,2023-12-27 14:46:44
16308,16308,Boleto,Recusado,2024-10-10 10:12:04
16309,16309,Boleto,Pendente,2023-11-25 15:53:46
16310,16310,Boleto,Aprovado,2023-09-06 20:33:08
16311,16311,Pix,Pendente,2023-11-14 15:34:20
16312,16312,Boleto,Recusado,2024-03-13 03:01:42
16313,16313,Boleto,Pendente,2024-04-22 13:35:22
16314,16314,Boleto,Pendente,2025-05-10 22:48:40
16315,16315,Pix,Recusado,2024-03-27 13:33:59
16316,16316,Cartão de Crédito,Recusado,2025-05-01 12:44:56
16317,16317,Boleto,Recusado,2023-11-01 22:27:34
16318,16318,Cartão de Crédito,Aprovado,2023-12-07 19:41:02
16319,16319,Boleto,Pendente,2024-05-04 16:49:24
16320,16320,Boleto,Aprovado,2023-06-30 14:40:04
16321,16321,Boleto,Recusado,2024-03-03 06:54:28
16322,16322,Pix,Recusado,2025-01-17 02:16:46
16323,16323,Cartão de Crédito,Aprovado,2024-07-14 16:13:39
16324,16324,Cartão de Crédito,Pendente,2025-05-10 17:54:53
16325,16325,Pix,Aprovado,2025-05-04 01:46:25
16326,16326,Cartão de Crédito,Aprovado,2024-05-12 14:21:21
16327,16327,Boleto,Aprovado,2025-04-23 01:34:02
16328,16328,Cartão de Crédito,Aprovado,2023-08-05 02:50:07
16329,16329,Cartão de Crédito,Aprovado,2024-11-17 03:11:36
16330,16330,Pix,Recusado,2023-08-30 17:06:34
16331,16331,Pix,Pendente,2025-01-22 02:57:55
16332,16332,Cartão de Crédito,Recusado,2023-07-20 08:28:05
16333,16333,Pix,Pendente,2024-02-29 07:39:08
16334,16334,Pix,Pendente,2023-08-30 06:57:41
16335,16335,Pix,Aprovado,2024-07-01 15:55:31
16336,16336,Cartão de Crédito,Aprovado,2024-06-03 09:34:32
16337,16337,Boleto,Aprovado,2025-04-20 05:32:33
16338,16338,Pix,Pendente,2024-01-15 18:04:14
16339,16339,Pix,Recusado,2023-07-04 03:19:39
16340,16340,Pix,Recusado,2025-03-19 05:47:15
16341,16341,Boleto,Recusado,2023-11-09 21:21:25
16342,16342,Boleto,Recusado,2023-07-30 17:02:15
16343,16343,Pix,Aprovado,2023-07-06 06:57:58
16344,16344,Cartão de Crédito,Recusado,2024-09-18 12:55:10
16345,16345,Cartão de Crédito,Aprovado,2024-11-07 08:15:41
16346,16346,Boleto,Aprovado,2023-09-22 18:33:25
16347,16347,Pix,Pendente,2024-06-04 20:55:43
16348,16348,Cartão de Crédito,Aprovado,2025-01-29 14:22:52
16349,16349,Cartão de Crédito,Aprovado,2023-12-01 12:24:54
16350,16350,Pix,Pendente,2024-12-16 00:22:03
16351,16351,Boleto,Aprovado,2024-10-21 06:13:42
16352,16352,Cartão de Crédito,Pendente,2023-09-27 00:41:28
16353,16353,Cartão de Crédito,Recusado,2023-09-18 11:39:31
16354,16354,Boleto,Aprovado,2024-12-08 18:59:05
16355,16355,Boleto,Recusado,2025-01-01 03:58:15
16356,16356,Cartão de Crédito,Pendente,2024-07-10 11:14:23
16357,16357,Boleto,Recusado,2025-04-19 17:51:28
16358,16358,Pix,Aprovado,2023-06-21 23:26:29
16359,16359,Pix,Aprovado,2024-01-12 02:18:57
16360,16360,Pix,Pendente,2024-04-04 21:55:10
16361,16361,Pix,Aprovado,2025-03-09 17:55:56
16362,16362,Pix,Aprovado,2025-05-14 06:25:12
16363,16363,Pix,Pendente,2023-11-27 04:06:27
16364,16364,Pix,Recusado,2025-03-08 16:27:54
16365,16365,Pix,Pendente,2024-09-23 16:54:32
16366,16366,Boleto,Aprovado,2024-02-21 04:55:52
16367,16367,Cartão de Crédito,Recusado,2024-06-22 04:07:17
16368,16368,Cartão de Crédito,Aprovado,2023-12-23 07:23:03
16369,16369,Pix,Aprovado,2023-08-18 14:49:27
16370,16370,Cartão de Crédito,Pendente,2023-09-24 22:42:11
16371,16371,Cartão de Crédito,Recusado,2023-10-27 19:27:47
16372,16372,Boleto,Aprovado,2024-08-23 01:49:42
16373,16373,Boleto,Pendente,2024-12-01 23:31:46
16374,16374,Cartão de Crédito,Recusado,2025-04-02 01:39:12
16375,16375,Cartão de Crédito,Aprovado,2024-10-17 16:58:32
16376,16376,Pix,Pendente,2025-03-22 11:12:30
16377,16377,Boleto,Recusado,2024-06-09 16:35:55
16378,16378,Boleto,Aprovado,2025-04-06 23:18:24
16379,16379,Pix,Aprovado,2024-09-08 04:09:30
16380,16380,Pix,Aprovado,2023-10-16 08:43:03
16381,16381,Cartão de Crédito,Aprovado,2025-04-06 04:42:20
16382,16382,Pix,Aprovado,2024-07-24 17:15:01
16383,16383,Cartão de Crédito,Pendente,2023-12-22 20:14:11
16384,16384,Boleto,Recusado,2024-09-18 14:45:32
16385,16385,Pix,Aprovado,2024-11-09 13:46:04
16386,16386,Cartão de Crédito,Recusado,2024-02-03 13:26:20
16387,16387,Boleto,Recusado,2023-08-05 13:41:36
16388,16388,Cartão de Crédito,Recusado,2023-06-15 23:04:05
16389,16389,Pix,Aprovado,2023-08-24 12:06:24
16390,16390,Boleto,Recusado,2023-06-25 15:31:10
16391,16391,Pix,Recusado,2025-05-08 17:47:06
16392,16392,Pix,Aprovado,2025-03-06 20:09:18
16393,16393,Pix,Aprovado,2024-06-09 10:31:47
16394,16394,Boleto,Pendente,2024-08-08 11:39:41
16395,16395,Pix,Recusado,2024-07-14 01:51:28
16396,16396,Pix,Pendente,2025-04-07 23:34:44
16397,16397,Cartão de Crédito,Aprovado,2024-06-05 05:12:11
16398,16398,Boleto,Pendente,2024-01-27 07:51:59
16399,16399,Cartão de Crédito,Aprovado,2023-06-19 22:55:09
16400,16400,Boleto,Pendente,2024-04-16 19:57:23
16401,16401,Boleto,Recusado,2023-12-03 11:33:49
16402,16402,Pix,Pendente,2023-12-11 01:03:36
